,CM_M_CM_M_01_Whole,CM_M_CM_M_02_Whole,CR_M_CR_M_01_Whole,CR_M_CR_M_02_Whole,H_M_H_M_01_Whole,H_M_H_M_02_Whole
433,1.31039381798,1.52430359305,0.902236786562,1.3766786733,0.949099336845,1.19936474739
434,1.3090305927,1.5294328532,0.900636328422,1.37554944265,0.952223575475,1.20112896234
435,1.30575512137,1.53228492472,0.904390626663,1.37643156649,0.957101906861,1.2055722292
436,1.31049000621,1.53462412658,0.90919335949,1.37800076093,0.963211543226,1.20584691844
437,1.31020680168,1.53688769603,0.913634143108,1.3808609006,0.970687152832,1.2066643927
438,1.30908689311,1.5452034146,0.914685297367,1.38284786069,0.973202702355,1.20749155858
439,1.30412928744,1.55460065903,0.915606846286,1.38414557493,0.975930719143,1.21164527413
440,1.29918591386,1.55961737447,0.916728849928,1.38738261026,0.981021693334,1.2117644325
441,1.30107517319,1.56346544414,0.917600871503,1.3925109612,0.983457227863,1.2132551825
442,1.30224640104,1.56550277574,0.919111374346,1.39463954206,0.986540283457,1.21270594302
443,1.30676575855,1.573037904,0.920404964997,1.39619327427,0.989530405062,1.2131061686
444,1.31315006185,1.57762413331,0.922176470243,1.40219953105,0.994390468028,1.21447284065
445,1.30515075226,1.58233245369,0.925221090053,1.4019475196,0.998247410937,1.21938651289
446,1.31464300072,1.58394318877,0.926589561734,1.40332056134,1.00117819151,1.21876715677
447,1.31052587395,1.58215789956,0.928576552774,1.40613951736,1.00156950269,1.21347386153
448,1.31222025752,1.58480547392,0.930771687317,1.40620223955,1.00413423274,1.20874817817
449,1.31346866843,1.58392665517,0.933082945568,1.40890583222,1.00540849599,1.20731086139
450,1.31191072202,1.58624622143,0.935552393393,1.41359003823,1.01127132041,1.20873525751
451,1.31395216956,1.59029955863,0.935672300629,1.41637086622,1.01376113436,1.20712261589
452,1.31272388054,1.58512583592,0.937444945792,1.42021814099,1.01504630069,1.20789382264
453,1.30878503388,1.58783655521,0.938549024033,1.42591359673,1.01799966039,1.21012987869
454,1.3078277784,1.58707107011,0.939917031689,1.43344150662,1.02410510942,1.21142609739
455,1.30994638097,1.58777015152,0.945107283105,1.43976235448,1.02540580981,1.21355246137
456,1.31476291883,1.59206383739,0.948878642373,1.44593284653,1.02686764631,1.21259932215
457,1.30707221851,1.59328869237,0.949697035686,1.45078559677,1.02911378985,1.21822887522
458,1.29779409454,1.59907544935,0.951744886894,1.45810586729,1.03637839776,1.21418783954
459,1.30115937012,1.60906659358,0.956377321569,1.46674960757,1.04415565218,1.21633192931
460,1.30520594081,1.61566664613,0.959213429188,1.47492373884,1.04622057714,1.21725672675
461,1.30346967141,1.61962998054,0.964300462419,1.48193263095,1.05051340717,1.21864480378
462,1.2993114629,1.62118006743,0.96852306045,1.48849827013,1.05070378249,1.22421602115
463,1.30478052199,1.62444025968,0.973284802919,1.49269179138,1.05744419779,1.22574526118
464,1.31136006352,1.62731420862,0.977584708609,1.4958323349,1.06185242567,1.22539980598
465,1.31319634268,1.61933567459,0.981469819809,1.50049817054,1.06691192825,1.21975438374
466,1.31478096169,1.61353262522,0.985105143108,1.5047969419,1.07293075856,1.22245694047
467,1.31514375082,1.61714448623,0.988611401334,1.51126624658,1.07851043848,1.22847373398
468,1.31847784395,1.617609372,0.992435647363,1.51778720992,1.08360282061,1.23097736372
469,1.32508151645,1.62093257495,0.996356400591,1.5343336186,1.08530494264,1.23674903669
470,1.33789656517,1.62812576557,1.0000005868,1.53264714497,1.08817866355,1.23979605
471,1.3466193298,1.62729780454,1.00396103365,1.53523704927,1.09127903388,1.24112554231
472,1.34020516167,1.63087575166,1.00906869919,1.54190897388,1.095541492,1.24544792488
473,1.34453459339,1.62638271518,1.01363505656,1.54913367688,1.10627490785,1.25069125823
474,1.34588076132,1.63007157013,1.01702881457,1.55723509835,1.10667934849,1.25571495788
475,1.34984874076,1.62866919723,1.02139834903,1.56317147538,1.11730741872,1.26133768772
476,1.35709841903,1.62599409567,1.02730659831,1.57735173395,1.12570308965,1.27169178556
477,1.3630141924,1.62649173061,1.0324095878,1.58970472688,1.12803640218,1.27953782841
478,1.36813018387,1.62677654201,1.0390111286,1.59490047643,1.1319593654,1.28783609225
479,1.38275342768,1.63212389597,1.04693009967,1.58885806889,1.13507241666,1.29617750586
480,1.39099395182,1.63817911472,1.05412523473,1.59884908273,1.13989486444,1.30121728148
481,1.40088958052,1.65052601969,1.06020365598,1.60872281394,1.14638296142,1.31174297045
482,1.40749803546,1.66186741641,1.06557078069,1.61899734476,1.15331530924,1.31997053315
483,1.41717241528,1.67593281416,1.06984780036,1.63390186227,1.16289222788,1.32723833939
484,1.42653319762,1.6923912498,1.08271251014,1.64680160954,1.17142161887,1.33056302173
485,1.4391623679,1.70304871843,1.08995336557,1.65666650881,1.18143274381,1.33576914924
486,1.45061576324,1.71419022024,1.09743853697,1.66733793315,1.19152774272,1.34269333593
487,1.45818709011,1.73328442722,1.10458593343,1.6756356072,1.200300191,1.35138012585
488,1.46900857678,1.75768923327,1.10793425233,1.68604884328,1.20952107701,1.36264513938
489,1.47736613067,1.78395882656,1.11226155198,1.69725645175,1.22432220787,1.37158228305
490,1.50166614205,1.80535520141,1.11857749451,1.70771794932,1.23790842581,1.38005006032
491,1.52594994925,1.82082169292,1.12633682697,1.71763100541,1.24802896018,1.39020293668
492,1.5407149898,1.83886979881,1.13705321282,1.72679350556,1.25620547386,1.39828160972
493,1.55492674636,1.8644649473,1.14305077857,1.73644617485,1.26731928844,1.40741555088
494,1.58090012042,1.88924432858,1.15077635433,1.74970080145,1.27344902966,1.41682594212
495,1.61005944963,1.92642922946,1.15872582739,1.75970251712,1.27921385574,1.4370634081
496,1.64203791693,1.95980271238,1.16661459638,1.76288431582,1.28861858236,1.45237772845
497,1.67141433148,2.01457987961,1.17673039539,1.77756493519,1.30112050129,1.47510944809
498,1.68756305111,2.03344145784,1.1883143049,1.78696513382,1.31549017834,1.48708186159
499,1.72618155259,2.06924077487,1.19028568954,1.79311605411,1.32793638738,1.50931290597
500,1.74881201982,2.09478672895,1.19370918305,1.80295882331,1.33869690417,1.54134757728
501,1.79962333174,2.12192717579,1.2010658327,1.8116814193,1.35121937273,1.55397620023
502,1.83369448498,2.15853256028,1.2112869898,1.82675711154,1.35982970404,1.57796603246
503,1.87807127249,2.1832641873,1.22051572083,1.84441979608,1.37503338619,1.58878193855
504,1.9024973578,2.24189350853,1.22995259452,1.86210979209,1.38994938035,1.6045802929
505,1.95181492683,2.26958193752,1.24005323739,1.87572223935,1.40863736763,1.62352980263
506,1.99186587166,2.29262668162,1.25008106573,1.8943744612,1.41935299296,1.6513813036
507,2.02501530495,2.33122979156,1.26171706505,1.91744487007,1.43431106125,1.67334812443
508,2.04573618062,2.36364186428,1.27499796215,1.94274291274,1.4558932825,1.69793852197
509,2.07973897009,2.38913533236,1.28780832652,1.9692584281,1.48756187254,1.71883420378
510,2.10986137584,2.42561371923,1.29316118845,1.99666138979,1.49736783059,1.73762548243
511,2.14532702276,2.45672804703,1.30392521433,2.02104931451,1.50391287227,1.75699828906
512,2.17337235673,2.4879356758,1.31532326134,2.03441964492,1.52726659971,1.77704207387
513,2.20036920572,2.52352563193,1.33005242632,2.04445101455,1.55625176919,1.79841745807
514,2.2278083196,2.53960532603,1.33477953738,2.05510161592,1.58108565982,1.8199750949
515,2.26123304159,2.56635187076,1.34385381403,2.07987549456,1.60183012503,1.84744610055
516,2.30138258935,2.58405394443,1.35234830426,2.09803983829,1.6222714336,1.87968514051
517,2.32337746434,2.62139735323,1.36133439359,2.12376736057,1.65031785964,1.90885531268
518,2.35133064478,2.66149207191,1.37733687931,2.14865893657,1.67746998321,1.95330277915
519,2.38470386576,2.68403489789,1.3871612688,2.17176504149,1.69890848611,1.99236461396
520,2.40693657291,2.71023899072,1.39899439495,2.19865392341,1.722361853,2.02335189358
521,2.42636985169,2.74415747305,1.40918046137,2.22470854991,1.74375913918,2.04478485424
522,2.46888497866,2.77377283918,1.42557945788,2.25723830542,1.76389252067,2.07134877673
523,2.49571604218,2.81037431137,1.43676401932,2.28584355424,1.78277268443,2.09479568758
524,2.51153256728,2.82644204103,1.45264485004,2.32479722896,1.81206711449,2.13102616421
525,2.53296037963,2.84870127946,1.4661529876,2.34365116474,1.85190345633,2.17103913872
526,2.55372461151,2.90166720453,1.47873951694,2.37335467835,1.88373125842,2.19680473962
527,2.57145519109,2.94537146281,1.49320365213,2.4032874292,1.90254776048,2.22802751651
528,2.60619453625,2.96482208238,1.50814976771,2.43294355753,1.92110945002,2.25864161214
529,2.62685962291,2.97959938624,1.52176495887,2.45790649537,1.95758698037,2.2927004489
530,2.6683548658,3.01149526461,1.54288241551,2.49469918818,1.98651827351,2.32347986655
531,2.69896615531,3.02028291786,1.56271148992,2.52697221669,2.02748306196,2.37019601755
532,2.73308254867,3.02324624346,1.58179048589,2.55284697315,2.05655448209,2.38952090168
533,2.76385175404,3.03892517797,1.60376725336,2.57528331267,2.090186006,2.43100407689
534,2.78567330508,3.06129709955,1.61925912013,2.59993173351,2.14206538087,2.46671300975
535,2.80189976365,3.0851074122,1.62989840043,2.62764985474,2.1679594955,2.51413690576
536,2.81561476018,3.105399143,1.63748717385,2.65420948024,2.19929901555,2.54912213484
537,2.83202720481,3.12932250915,1.6452759363,2.67996347586,2.23680254686,2.59818257556
538,2.83973452891,3.14755782435,1.66453437958,2.68431859468,2.27892255997,2.64695516849
539,2.85526802892,3.17530918598,1.67895491533,2.7113567991,2.32737016724,2.68021864051
540,2.87593150043,3.19743628384,1.6909982261,2.7602953968,2.37030117236,2.7170744277
541,2.88235507579,3.22389143075,1.70579865918,2.80012897077,2.41606466013,2.76399084309
542,2.87769674758,3.23719547469,1.72813183514,2.84100498228,2.45629714813,2.81189786885
543,2.87148065835,3.23650677484,1.75711868735,2.87932959348,2.50083513457,2.86144782716
544,2.86437961378,3.23061912599,1.78307175529,2.936524682,2.54945861703,2.8948238098
545,2.88060936333,3.23538534571,1.80855443355,2.94832122923,2.60539939938,2.91807048668
546,2.87297892879,3.24580699888,1.84928871501,2.9754601065,2.6475283188,2.95451981973
547,2.88869740669,3.24985960663,1.87812005394,2.9943381676,2.706359445,2.98595958359
548,2.90083693125,3.25546975489,1.88872237837,3.03542188638,2.75257193962,3.04105206827
549,2.92063739189,3.27536094635,1.90209807593,3.06444160675,2.78242276721,3.0814374675
550,2.89434362833,3.27449289107,1.91798586984,3.12011763894,2.82760767726,3.1132640972
551,2.89508022357,3.27946318484,1.94247039891,3.16420525052,2.87762446539,3.14756554202
552,2.8512898541,3.30105256733,1.98094557846,3.21309392159,2.93864955634,3.18154704364
553,2.83836581783,3.29772505175,2.02121866373,3.2685776193,2.99719879324,3.21563965633
554,2.82470125503,3.2860083433,2.05111453025,3.30312307317,3.05522544646,3.24879290116
555,2.80793825012,3.29169530704,2.06407941037,3.34786649389,3.09712968668,3.27178805621
556,2.75630396584,3.31147173455,2.10006585734,3.37877925963,3.1631613633,3.33136792639
557,2.7459439093,3.31401741043,2.16510845892,3.42335368174,3.20797968346,3.37183765416
558,2.74396266673,3.28801666949,2.21351241493,3.47455603044,3.24555504023,3.41624260188
559,2.71972039133,3.27161693251,2.24318582156,3.53803613292,3.29733568528,3.437596824
560,2.68079767662,3.27556731292,2.27419056651,3.57145150732,3.34970886544,3.43328088103
561,2.65514400119,3.27944671714,2.30984557348,3.6052820214,3.40763452264,3.48901657489
562,2.64633084578,3.27802743531,2.35082722211,3.66335592351,3.47641049016,3.5389231805
563,2.64895785034,3.26223581195,2.39167882023,3.73370361049,3.5256493694,3.59151871195
564,2.65253589007,3.267195767,2.45140337354,3.80767767866,3.58835444526,3.63937404201
565,2.65086190529,3.24916048263,2.50105027999,3.86915874525,3.63136646609,3.68252188993
566,2.62725339488,3.25830353838,2.53527812708,3.93933717964,3.69329960837,3.71499776853
567,2.61942247078,3.24099506868,2.60355689468,4.05166292771,3.76549851851,3.77003794976
568,2.61696116815,3.22446288137,2.66853117404,4.07290804158,3.82047871565,3.83397152555
569,2.59617435654,3.1976604092,2.7439299387,4.20876569135,3.89151791324,3.85615376079
570,2.58670621641,3.12389705167,2.75607052895,4.27087721902,3.95742797134,3.87348511373
571,2.52220357914,3.06628045096,2.81065897907,4.35658288927,4.02105002825,3.92607281566
572,2.48336240343,3.02749091395,2.87591552955,4.39996433135,4.11638480537,3.9506436213
573,2.48107607867,2.99827505844,2.94346684309,4.49570905201,4.19637478002,3.97129727802
574,2.47358600747,2.97454252696,3.06833024656,4.52652154481,4.26491621423,4.00648186961
575,2.49085034167,2.93629576468,3.17741896607,4.63232403375,4.3401265678,4.08532297165
576,2.47706670524,2.91466481362,3.26336799764,4.73751362883,4.38373991147,4.17781708481
577,2.46500483418,2.88576235083,3.32374108986,4.84621755909,4.49053075002,4.22305266881
578,2.47687955256,2.88379925988,3.40096108823,4.97042352991,4.58815769064,4.2808317009
579,2.48764846814,2.87128225839,3.44454359824,5.07360547475,4.65842180213,4.33825712423
580,2.49004653082,2.86784855188,3.54006262136,5.18550690367,4.74726107898,4.42322948098
581,2.50424394525,2.82547408773,3.65738052404,5.29788157374,4.86340314668,4.49109064552
582,2.52015354027,2.82524824192,3.73016384724,5.37587782747,4.98573838706,4.54655652057
583,2.53525575609,2.82357742687,3.83350435082,5.47436931049,5.07325753768,4.62577562275
584,2.54952735247,2.81675565631,3.92646618742,5.56648074568,5.15012565178,4.76066751581
585,2.55756876248,2.81236024245,4.03782420178,5.68585038981,5.19628738642,4.86251700937
586,2.57083202136,2.82788331434,4.16966110304,5.8070798545,5.34018855246,4.96636399587
587,2.58677965138,2.82681521241,4.30901919203,5.96356725945,5.45399727079,5.06239265765
588,2.5972069873,2.83058064741,4.49226028227,6.13231254647,5.54969090111,5.14693843577
589,2.61152685202,2.8438140714,4.6359659304,6.25113525983,5.66306470727,5.23660685579
590,2.63851883266,2.86961067586,4.77291818152,6.38202034104,5.74818971465,5.33629498204
591,2.65623344151,2.88094840068,4.8862193304,6.46279235122,5.84384753862,5.41750367345
592,2.67233073978,2.89295796501,5.08710260074,6.65036584377,5.95674297202,5.51642395465
593,2.68960791692,2.90726347234,5.23907219032,6.72746062685,6.0722845024,5.61628337917
594,2.70410866498,2.89842314028,5.40039129299,6.88601603673,6.17964511154,5.78844400108
595,2.72376914859,2.91073154031,5.53695578619,7.04482586271,6.26355222041,5.92068892517
596,2.73647232225,2.91369405559,5.69691522325,7.19898274746,6.34996920877,6.03807241074
597,2.76963374449,2.92905714155,5.86833677915,7.4330137486,6.43104685685,6.19970271013
598,2.78191461392,2.9414875775,6.02272007462,7.5462553656,6.50520004664,6.30520879144
599,2.7994017222,2.95393777568,6.16525664809,7.79841849534,6.61135079009,6.40827996444
600,2.81882081952,2.95659411431,6.33944103945,8.0028916799,6.69377328407,6.46027944862
601,2.83692364743,2.96404454147,6.58434748371,8.19912020464,6.77862991789,6.55942230387
602,2.86629658277,2.9753849487,6.71676486865,8.38038620591,6.91541095716,6.66619181119
603,2.87686119172,2.98845268274,6.89173898069,8.66054979124,6.98821513855,6.82176477411
604,2.88876412237,3.00221485226,7.09405250681,8.83077691325,7.12219212765,6.95304480683
605,2.90197129944,3.01765165636,7.3075447263,9.0705167253,7.20906874737,7.04287491846
606,2.91908734342,3.0397154887,7.51317791882,9.22570193576,7.33770370446,7.16115156131
607,2.93607030969,3.05590931992,7.72904620648,9.35451129314,7.51139219795,7.27616156658
608,2.95928031439,3.06756159721,7.85753990338,9.45081497833,7.69444164837,7.42743720698
609,2.9775268367,3.08054230307,8.04784269614,9.58278537517,7.76516977597,7.53880768231
610,2.99832727849,3.09773043775,8.20470788855,9.79445609509,7.82510945083,7.6677976024
611,3.0184383858,3.11589328575,8.39702911809,10.0029377636,7.98417036743,7.7932985999
612,3.02837419313,3.14305205827,8.62239945806,10.2556000429,8.08822104648,7.90209683422
613,3.04523952092,3.16103244911,8.81495280391,10.4452757434,8.19006177993,8.03289947681
