,CM_M_CM_M_01_Belly,CM_M_CM_M_02_Belly,CR_M_CR_M_01_Belly,CR_M_CR_M_02_Belly,H_M_H_M_01_Belly,H_M_H_M_02_Belly
361,0.677335257428,0.803091861463,16.1233461976,15.8814152406,0.639487197503,2.14720852913
362,0.688775751659,0.811684134887,16.290297693,16.0885059856,0.643527813792,2.16493951996
363,0.698710167565,0.818385440472,16.4434534063,16.2630695753,0.648207850368,2.17794107954
364,0.708142220933,0.822824946434,16.6171338936,16.4413660569,0.654811038529,2.19563733479
365,0.720208068962,0.832671226327,16.7486890759,16.597540824,0.660575875488,2.21186055134
366,0.730673027612,0.844081732499,16.9265862729,16.7711539566,0.669970280824,2.23339008288
367,0.743392299918,0.856831474973,17.100556787,16.9479550975,0.675713168282,2.25550792187
368,0.756712750782,0.872582278221,17.266896337,17.1285096623,0.682746415892,2.26664236019
369,0.773379292224,0.890832280414,17.4738241381,17.2638427804,0.691169777645,2.28500430993
370,0.784665607646,0.910149620192,17.6748725326,17.4489073078,0.700045085796,2.29944021716
371,0.797624697285,0.923116039739,17.8906534824,17.6553304466,0.706041801333,2.31276122855
372,0.811094377771,0.936592944762,18.0954199921,17.851011251,0.720498038352,2.32242064114
373,0.825065608853,0.952131475809,18.3359594713,18.0850301873,0.733086205981,2.33378628246
374,0.837290306319,0.965326719346,18.489386136,18.3403244411,0.745143538598,2.34152838402
375,0.851829335556,0.978279765764,18.6202020986,18.5159626922,0.757433460478,2.36170263464
376,0.866154055272,0.990748058405,18.7270038537,18.7145158438,0.772001570427,2.37004762997
377,0.878191907541,1.00232267084,18.9204562154,18.9478795072,0.782268139754,2.38225855736
378,0.891537100214,1.01673997885,19.1370469958,19.198791036,0.791422720112,2.39629810162
379,0.906966965326,1.02572618364,19.3051290151,19.4303875207,0.802645841183,2.39325289952
380,0.918458670968,1.03916706836,19.4412908651,19.6520636637,0.812641723061,2.39763653958
381,0.926275009932,1.04967086419,19.6047313937,19.853179668,0.82183676051,2.39892190475
382,0.934516035889,1.06076654974,19.7807880955,20.0854954011,0.831859915599,2.40494963183
383,0.948512966255,1.0693124581,19.9940368596,20.3106540418,0.837970255425,2.41285937757
384,0.957341837819,1.08070154022,20.234401875,20.5233270966,0.844792524256,2.4193281135
385,0.964818354497,1.08923127769,20.365208239,20.7379008931,0.852054564419,2.43663651772
386,0.97247156578,1.0972042799,20.5592404626,20.9443725836,0.859685749695,2.44566024981
387,0.98485586719,1.10629232091,20.7641246655,21.1526097833,0.864374822036,2.45815061096
388,0.994006780621,1.11840342897,20.9505638253,21.358121051,0.870065786819,2.47448333452
389,1.00534090463,1.12911988517,21.132328091,21.5766611592,0.875039602068,2.48294342636
390,1.01588195785,1.13321545186,21.3172831191,21.7849433758,0.883119555885,2.48578687939
391,1.02619323564,1.14539251129,21.4955615023,21.9959190131,0.887916819177,2.48515927505
392,1.03444978245,1.15918491124,21.6912902216,22.1922687541,0.88846963622,2.4974033758
393,1.04323100244,1.16421655865,21.8611811138,22.379559444,0.89313783577,2.50644461604
394,1.05049012164,1.16755475876,22.0198670151,22.5784404495,0.89860785699,2.50462257401
395,1.05771496203,1.17510543916,22.169251663,22.8081001602,0.904447012934,2.50943860692
396,1.0632764727,1.1793020023,22.3174579971,23.0071290765,0.911805403165,2.51188426566
397,1.06923204594,1.18163128074,22.4626547475,23.1916251774,0.917912254798,2.52734605516
398,1.0757533307,1.1827979217,22.6042501248,23.3657170315,0.923434314074,2.52971828332
399,1.08532950679,1.18685857421,22.7383827218,23.5251468235,0.930479193038,2.53918531906
400,1.09339715232,1.1898659273,22.885602625,23.7117324661,0.936988065446,2.5437836101
401,1.09784763666,1.19551573196,23.0300180887,23.9124596542,0.94229125143,2.54835828881
402,1.10518208703,1.1979124023,23.1703820998,24.1309002679,0.947853474164,2.54980872885
403,1.1107874576,1.20038168207,23.3043984038,24.3051883452,0.951845623802,2.55978544985
404,1.11503374156,1.20399797414,23.4288138924,24.4907898239,0.955613963541,2.560926645
405,1.11771656427,1.20369786904,23.5637624778,24.6911000259,0.962606376635,2.56051166651
406,1.12079377542,1.20612671403,23.6978504329,24.8863370303,0.967973061961,2.56240596264
407,1.12642666325,1.21353993097,23.834524572,25.0739175957,0.97098401145,2.57588505416
408,1.13038376615,1.21828178345,23.9572213721,25.2385852744,0.972006768812,2.58443967231
409,1.13703838561,1.22020497847,24.0897009556,25.4145576623,0.976533059204,2.59166174934
410,1.14094558882,1.22190625359,24.2327940802,25.5865216663,0.976830132114,2.60386236221
411,1.14244551107,1.22290037096,24.3824302861,25.7660289866,0.976092208925,2.60398379374
412,1.14272463322,1.22244072807,24.5056107625,25.9435888482,0.976387686126,2.60206216766
413,1.14250876943,1.22289737862,24.6383387928,26.1386823574,0.97901574859,2.60915030562
414,1.14534105564,1.22480965197,24.7874038813,26.3348636822,0.980645288757,2.61173477449
415,1.14864116273,1.22512860239,24.9210413909,26.4941828119,0.980451305318,2.61927583415
416,1.15123580877,1.2247515344,25.026894161,26.6773249548,0.981659387235,2.62322076673
417,1.1545010172,1.22541529581,25.1736438914,26.8503748272,0.98105088368,2.63054910683
418,1.15694642014,1.22924154131,25.3538646752,27.0075874545,0.981683231239,2.63894638819
419,1.15919025013,1.23034329702,25.5343686813,27.1489341093,0.984045447224,2.65511191095
420,1.16204042094,1.2323896985,25.7200594898,27.2898794528,0.98323847095,2.65857523117
421,1.16200521618,1.23713112531,25.9008391143,27.4312512781,0.979859682133,2.67030532042
422,1.16266694294,1.24164251676,26.070834945,27.6041657596,0.981023629957,2.67434681705
423,1.16454959109,1.2465252175,26.2426076865,27.7350892835,0.97946033965,2.68125750137
424,1.16649700636,1.24940610534,26.3914783778,27.8505626665,0.977280718572,2.68677461706
425,1.16933961292,1.25276716121,26.5125346797,28.0026213026,0.976836751193,2.68669151067
426,1.17201423667,1.25435663468,26.6391804612,28.1481794808,0.977652908316,2.67895082155
427,1.17241818533,1.25352032538,26.7704989589,28.3342065925,0.975392867343,2.67436921012
428,1.17233779922,1.2517743473,26.903830497,28.4930354595,0.976648941162,2.6819759809
429,1.17302008319,1.24883655294,27.025106617,28.6221118807,0.975006359879,2.68773067048
430,1.17431071226,1.24439793853,27.1414082897,28.7486110826,0.974802631342,2.69227871862
431,1.17265455661,1.24470060912,27.263175152,28.8852375033,0.974127992723,2.6976848597
432,1.17680552464,1.24440213666,27.3637856284,29.0361614507,0.974877341202,2.70601253469
433,1.17812856788,1.24295054284,27.4674972736,29.1789823376,0.977344947735,2.71426662698
434,1.1808580998,1.2405793032,27.5958503535,29.2968374759,0.976962402193,2.72070451729
435,1.18378705948,1.2431128401,27.7040589797,29.413928763,0.977303066194,2.72464148565
436,1.18468588246,1.24454551134,27.8110541496,29.5527067834,0.974960451111,2.73612200873
437,1.18535769474,1.24529549803,27.9163240682,29.715556532,0.974900674825,2.74616994042
438,1.1868198219,1.24950540261,28.0212597303,29.8552895842,0.973443608287,2.76115463201
439,1.18864410317,1.25359187477,28.125728984,29.9910398195,0.971382274676,2.77218163905
440,1.18911261014,1.25337090684,28.2319694302,30.1375781563,0.972149204397,2.77557806207
441,1.19156128555,1.25270521195,28.3229623025,30.3027054991,0.974235005224,2.77862016823
442,1.19149092734,1.25209091827,28.4117690935,30.457601971,0.974853522158,2.78770071957
443,1.19118175416,1.25261285948,28.5126392637,30.5775224368,0.974315867031,2.8048282822
444,1.19264575953,1.2529269045,28.6111865903,30.6943774017,0.973253611248,2.81318526019
445,1.19395900381,1.25559685994,28.7308683593,30.8147091293,0.969417765351,2.82020495431
446,1.19342939609,1.25590415721,28.8612731583,30.9556500879,0.970963690256,2.83417487916
447,1.19835001861,1.25696555205,28.941803979,31.0779525389,0.973377649839,2.85111622034
448,1.19883017508,1.25771795452,29.1097366492,31.1990531535,0.969877127667,2.86167768122
449,1.19814288506,1.25737968877,29.2765217979,31.3647533825,0.968804843164,2.86995335632
450,1.19851186701,1.25891652119,29.3604183826,31.5329187183,0.969401108751,2.87739042883
451,1.19965793709,1.26169873069,29.4668320176,31.6370396496,0.970897147056,2.88638494833
452,1.20181302097,1.26562799496,29.5645795812,31.6889628873,0.96984831103,2.89397442536
453,1.20682573092,1.26753688263,29.6418888323,31.7420856388,0.970277883905,2.90283167344
454,1.20873387625,1.26939354319,29.7168795551,31.8546437602,0.971555988124,2.91238752829
455,1.21031547071,1.27206024069,29.7821617052,31.9781465085,0.973233717828,2.92226528489
456,1.21270771674,1.27523327827,29.8477008107,32.0953432029,0.974150312216,2.93147135524
457,1.217602208,1.27851286551,29.9246021133,32.183553182,0.973515614507,2.94581515862
458,1.22182035916,1.2814932093,29.9976092743,32.2898441979,0.974268361292,2.96256073831
459,1.22420125366,1.28196682923,30.0661145819,32.3958782498,0.976207108603,2.9803710144
460,1.22603793409,1.2858349271,30.1321102089,32.4957522824,0.978467175082,2.99949027462
461,1.22933644669,1.29017254574,30.2300033385,32.6144902908,0.978662810765,3.00959581644
462,1.23359956362,1.29361132186,30.2970916675,32.7356059131,0.977257661135,3.01733056679
463,1.23646809612,1.29738764254,30.372478914,32.8351835898,0.978789519643,3.0183122446
464,1.23942608126,1.30037648767,30.4442030074,32.9303528665,0.981864942277,3.01973221828
465,1.24210394021,1.30291267359,30.5170919042,33.0275915981,0.982745987928,3.01863888813
466,1.24477151566,1.30685300672,30.587288152,33.120184255,0.985069016487,3.02104309672
467,1.24809731471,1.30937576641,30.6547112813,33.2024198577,0.984704733738,3.02628571928
468,1.25220111871,1.31224156187,30.7235402882,33.2991026014,0.987908029836,3.03147753048
469,1.25717527652,1.31572673911,30.8101370384,33.4104382044,0.989710023459,3.04204790295
470,1.25989139529,1.32439162783,30.8948795584,33.5112999128,0.993557162455,3.05227576075
471,1.26430378681,1.32960590301,30.9973348142,33.6060962092,0.997588376357,3.06964464122
472,1.26720010124,1.3318942382,31.0619629624,33.7447804789,0.99921436358,3.08709768508
473,1.27229052751,1.33340820509,31.1291939452,33.8161995737,1.00109689264,3.10112404441
474,1.27653373026,1.33579665554,31.2243092988,33.9054766003,1.00032298432,3.11473677882
475,1.28337685184,1.33936293818,31.3067009162,34.009947938,1.00257780649,3.12689039874
476,1.29010580594,1.34621716319,31.3863270823,34.0932081322,1.00728326695,3.13745617746
477,1.29532191938,1.35359756119,31.450733736,34.1749069,1.00670108882,3.14996081334
478,1.29779927062,1.35938484451,31.5082729386,34.255406859,1.00920050007,3.16916672263
479,1.30218060784,1.36464636554,31.5657093783,34.3343330396,1.01044214731,3.19185683473
480,1.30577936415,1.36737358241,31.6210866112,34.406487505,1.01442298273,3.21492985622
481,1.30942560809,1.37274003236,31.6825038062,34.4705669197,1.01670510785,3.23562944877
482,1.31260743173,1.37757347168,31.7897128894,34.5440565376,1.01746621827,3.24709808736
483,1.31796049512,1.38263256944,31.8936646063,34.6237702352,1.01899423175,3.26011915239
484,1.32280335851,1.3868450923,31.9804722602,34.6932326976,1.02251312642,3.25834607406
485,1.32756900773,1.39186080299,32.0124975971,34.7800721795,1.02727731251,3.25873048797
486,1.33274583073,1.39557550396,32.0264554039,34.8399744403,1.03042301039,3.26849523307
487,1.33724491083,1.40022734097,32.0536727928,34.9159957125,1.0335530908,3.27690536689
488,1.34154625062,1.40572110028,32.1547561072,34.997368801,1.03813828201,3.28023227816
489,1.34750529425,1.41150349394,32.2567134134,35.0832197445,1.03785226635,3.28104742749
490,1.35309749454,1.41732299689,32.353458722,35.1756616915,1.03959805162,3.28752159701
491,1.36211891997,1.42148128451,32.4404690502,35.2706745893,1.03953376769,3.295227798
492,1.36627924227,1.42678991957,32.4808892874,35.3691084599,1.04036069616,3.30778051113
493,1.37268955214,1.4308526514,32.517731857,35.4646349017,1.04616474531,3.32114562917
494,1.37878047235,1.43516164588,32.6120431128,35.5543118987,1.05270969084,3.33353689079
495,1.38480743198,1.4420931959,32.6817823438,35.641227729,1.05214569542,3.35010480814
496,1.38981610916,1.44815086608,32.7201857826,35.7147124431,1.05186056942,3.37092642228
497,1.393908308,1.45334636161,32.7561203443,35.814992692,1.05130580364,3.39243165214
498,1.40087367727,1.46110048874,32.7933146515,35.9172217811,1.05320871275,3.40993801039
499,1.40716131781,1.46462480079,32.8160417977,36.0082812382,1.0537087563,3.42715333152
500,1.41474387371,1.47282824733,32.8365343207,36.0948812484,1.05884669254,3.445560397
501,1.42026951221,1.47934931761,32.8511538054,36.1824250123,1.05716312184,3.46327914821
502,1.42557756866,1.48602574963,32.8570457187,36.2705071765,1.06019151995,3.48035517314
503,1.43449907962,1.49328060844,32.9610502952,36.3498244095,1.06497159529,3.49669393859
504,1.44123531704,1.4992021975,33.0684669075,36.4185127877,1.06720900459,3.51229381077
505,1.4462646705,1.50383268973,33.1436432658,36.4948769621,1.07013112362,3.52670899123
506,1.45305109655,1.50546247294,33.1623251546,36.573317379,1.07073668965,3.53805487048
507,1.45868953014,1.50963927275,33.1879421287,36.6325782147,1.07211675609,3.54662297578
508,1.46457878349,1.51570374274,33.216975214,36.6990083655,1.07123047548,3.56210389785
509,1.47115567053,1.52032477792,33.2985550773,36.7566308002,1.07388706582,3.5791350753
510,1.47584611008,1.52534908473,33.3732664889,36.8336394882,1.07385527815,3.59667396791
511,1.4818735527,1.53166507902,33.4432104602,36.8900238312,1.08029618462,3.61477066125
512,1.48795549364,1.53613401908,33.517265288,36.9629089915,1.08348180043,3.63275823921
513,1.49400543403,1.53992014128,33.5911948823,37.0456070497,1.084753598,3.65072983806
514,1.50123009661,1.54479880717,33.6426599295,37.1252903479,1.08843835924,3.66980226997
515,1.50979184823,1.54869189232,33.7007960816,37.2036241402,1.09200378872,3.68941514752
516,1.517246281,1.55085753429,33.7600437664,37.2940560246,1.09382453235,3.70769759449
517,1.52203100113,1.55464095691,33.8152225597,37.3837986675,1.09420443505,3.72550486687
518,1.53106706,1.55937939295,33.8560184443,37.4536378793,1.09394674415,3.74320274242
519,1.53420721333,1.5654486064,33.8937858784,37.5099789406,1.09474582084,3.76060918165
520,1.54134792016,1.57134522977,33.9378928566,37.5712383952,1.09607046749,3.76913046956
521,1.54837657194,1.57697004558,34.007869974,37.6327287295,1.09591206563,3.77912587317
522,1.55338227774,1.58250154705,34.0663527664,37.6945521782,1.09719385792,3.80179432224
523,1.56111856711,1.58960209651,34.1227745994,37.7588286059,1.09930910124,3.82535966832
524,1.56880447405,1.59338963196,34.1778729838,37.8258975768,1.10131695202,3.84910376164
525,1.574810465,1.60099293534,34.2297741669,37.8989239563,1.10793759847,3.87009001162
526,1.5799548451,1.60772152126,34.2796706591,37.9562461056,1.10824377239,3.88694363687
527,1.58681982776,1.6127837025,34.3328716568,38.0116885073,1.10827106232,3.90491831451
528,1.59219031536,1.61999708195,34.3877647917,38.0438975257,1.1069032985,3.92080104654
529,1.59624135636,1.62379284581,34.4771180748,38.1007597385,1.10441120219,3.9346695476
530,1.59657203525,1.62899357926,34.5717702602,38.1583389792,1.10761181308,3.94869715435
531,1.6056391488,1.63453124757,34.628800882,38.2246000707,1.10878656361,3.96163918252
532,1.61148130391,1.63941698338,34.6517231643,38.289840917,1.11030750944,3.97438305505
533,1.61861784229,1.64614056221,34.6616597578,38.3539775999,1.11270786928,3.98424135464
534,1.62304497764,1.65163518103,34.710465132,38.4167649555,1.11278625305,3.99524509997
535,1.62839502589,1.65780999936,34.7819244656,38.4660741453,1.11905147373,4.00797683485
536,1.63094721904,1.66496247769,34.8531728511,38.5109114954,1.12113048798,4.01976985781
537,1.63560008156,1.67040741671,34.9225397144,38.560337836,1.12845590338,4.03299602392
538,1.64192400069,1.67586135958,34.9532811263,38.5951180556,1.13453798883,4.04772520136
539,1.64941328061,1.67751510772,35.0126307246,38.6095370834,1.13905903967,4.06091957467
540,1.65442723311,1.68160542548,35.077322915,38.6321711458,1.14471345001,4.0774777197
541,1.66171768562,1.68353716903,35.1280708298,38.6488099454,1.14791397508,4.09823429414
542,1.67262102665,1.68819957325,35.1556019822,38.6798262062,1.15265678742,4.11519662226
543,1.68348951356,1.68984996158,35.1819216329,38.7156407487,1.16013146978,4.13217800709
544,1.69085780113,1.69344610945,35.2173303197,38.7702774867,1.16701197234,4.14914223071
545,1.69836655214,1.69927898342,35.2672832047,38.8249208339,1.17633063804,4.16739312785
546,1.70225351768,1.70505873017,35.3318075341,38.8796330805,1.18852716722,4.18479718371
547,1.70691726321,1.7109752255,35.3895445943,38.9378911247,1.19741078912,4.20290926112
548,1.71346715387,1.7161211395,35.4416395454,38.9992023338,1.20862432397,4.22349008892
549,1.72258696089,1.72266784026,35.4915269145,39.0758819022,1.22128295848,4.24383904067
550,1.7281920741,1.72816203419,35.5386048955,39.1118375553,1.23204630324,4.2633681848
551,1.73775922581,1.73400286168,35.5816853373,39.1185888016,1.24250281176,4.28718341256
552,1.7410407444,1.73933473975,35.64973863,39.1597257691,1.24951942135,4.31151271744
553,1.75091497355,1.74286167985,35.6941393556,39.2107244914,1.26341795745,4.33056534382
554,1.76199864375,1.74722188024,35.711542042,39.2582072168,1.28117182493,4.35007778395
555,1.77594099834,1.75204846581,35.7474445685,39.3084796757,1.2967686849,4.37027786849
556,1.7833707364,1.75723711247,35.8208533237,39.3624239862,1.3087267185,4.39168022585
557,1.78962026396,1.7603129208,35.8724596961,39.4187790672,1.31876021659,4.41323655074
558,1.7928088053,1.76437589828,35.9038905255,39.4735791508,1.33154798302,4.4316502607
559,1.80092422236,1.76604994415,35.9345624396,39.5271556889,1.34856920985,4.45046402088
560,1.80544067007,1.77068111987,36.0195888133,39.5783872691,1.36309242503,4.4677409911
561,1.8136220736,1.77432301365,36.0491059267,39.6178648348,1.38130602228,4.48580568183
562,1.82489698478,1.78061943448,36.0806708122,39.6520886263,1.39435690113,4.5111793371
563,1.83331522928,1.7849045226,36.1093619318,39.6951240014,1.4068717707,4.53721775763
564,1.84422972306,1.79272996269,36.1525783019,39.7473350181,1.41832233848,4.55839811552
565,1.85034219007,1.79960170842,36.1966982084,39.8016564163,1.43994671375,4.57223491642
566,1.86128063634,1.80584863214,36.2432526098,39.8588903203,1.45878908579,4.5940441949
567,1.87271157536,1.81468677333,36.2888415038,39.9092983728,1.48045258541,4.61697080363
568,1.88275745959,1.82014177789,36.3330993359,39.9693006162,1.49778835365,4.63495948503
569,1.8870175076,1.82660527374,36.3748552165,40.0270481744,1.51281773409,4.65171902752
570,1.89773620948,1.83637836071,36.4152279708,40.0822283079,1.53026844825,4.67063921574
571,1.91084837302,1.84488385777,36.4630835264,40.1333246332,1.5475886881,4.69074384648
572,1.92161618642,1.8528873766,36.5175045999,40.1829307042,1.56320671611,4.71200613295
573,1.92743117901,1.86288884994,36.5778604062,40.2375581738,1.57998188573,4.73561636493
574,1.9389230889,1.87298814615,36.640580485,40.2857954745,1.6004237891,4.75777384529
575,1.95139295236,1.88031908588,36.7026896988,40.3371541535,1.61952944795,4.77511797277
576,1.96178844086,1.88927393212,36.7445518765,40.3845105629,1.64423157911,4.79751393113
577,1.96971665711,1.89579502792,36.7776635349,40.4293819748,1.66965538144,4.82032487833
578,1.98275237039,1.90547863109,36.8112734239,40.4851206008,1.6883729336,4.839332318
579,1.99560658208,1.9147567262,36.845323957,40.5497468728,1.70588824956,4.8589498055
580,2.0110246849,1.92499360968,36.8802906966,40.6127096867,1.72526582446,4.8784168104
581,2.02419908727,1.93517264045,36.9081416473,40.6728375788,1.74018517715,4.89760340299
582,2.035989906,1.94579980574,36.9111032736,40.7322825165,1.75802426338,4.91525992193
583,2.04791858934,1.95750933519,36.9195354076,40.784360046,1.77656594749,4.9325381755
584,2.05954640378,1.96840011169,36.939103159,40.822200761,1.79922297608,4.95185720389
585,2.07101129821,1.98029052733,36.9754149175,40.8609761644,1.82238305102,4.97220909237
586,2.08485012298,1.99346847299,37.0173860969,40.8848858437,1.83958893112,4.99382022573
587,2.09621286381,2.00487207764,37.0587660415,40.8941462473,1.86357771612,5.01364163898
588,2.10859795866,2.01685422386,37.083366642,40.919626339,1.89176368938,5.03044287914
589,2.12123246512,2.02814812156,37.1088683602,40.9352154271,1.91405924137,5.04705535961
590,2.13686325977,2.04005033357,37.1367515526,40.9790285823,1.93343483897,5.0637857093
591,2.15105752318,2.04877181805,37.1485444334,41.02004466,1.96349526567,5.08345208674
592,2.1666514135,2.05955044529,37.1668034173,41.065847276,1.98942888824,5.11106188437
593,2.18065531538,2.07084476514,37.1753606114,41.1170412172,2.00734140881,5.13936076355
594,2.19740290754,2.08635792017,37.18180862,41.162172118,2.03313487734,5.16803087377
595,2.21048575121,2.09916603974,37.2076834277,41.1997064053,2.05592571658,5.19466158671
596,2.22269662838,2.11203016404,37.2408490314,41.2321881289,2.07038734389,5.22270120397
597,2.23734654778,2.12581798649,37.2697044097,41.2703803201,2.09275043095,5.2559178166
598,2.25139394586,2.13744089123,37.3009310118,41.3145380134,2.11813204659,5.28497861182
599,2.26424920829,2.1567716113,37.3374842926,41.3642164907,2.13882033523,5.30833609068
600,2.27763093645,2.17098758205,37.3800092217,41.4087558567,2.16137975983,5.33121759824
601,2.291684166,2.18151697645,37.4296210586,41.4486648411,2.17290031439,5.35239839743
602,2.31088051073,2.19048512674,37.4581716293,41.4933838667,2.19144119197,5.37345218891
603,2.32619780783,2.20276577046,37.4857122529,41.5302437556,2.21099138388,5.40929186596
604,2.34276800478,2.21838669526,37.5274854176,41.5638617119,2.22947715819,5.44134830899
605,2.35965822746,2.23225854185,37.5689900735,41.5771393716,2.25039952666,5.45958485867
606,2.37536000933,2.2468135777,37.6044840993,41.6115340875,2.27098737293,5.47794316226
607,2.39283227946,2.26119400648,37.6391885135,41.6622381514,2.2892997322,5.49880024126
608,2.4060825293,2.27421534376,37.6762119992,41.7064049036,2.3106149031,5.52277557244
609,2.4181506115,2.28807179293,37.7153069499,41.7383696636,2.33702805328,5.55378426063
610,2.42981304137,2.30370780236,37.7567612323,41.7669405963,2.35896402533,5.58634112949
611,2.44619741258,2.3190755774,37.8029581573,41.7936175187,2.37823977902,5.61080029615
612,2.46101582782,2.33421089889,37.8526296938,41.8209063378,2.3954052765,5.63538632339
613,2.46980429078,2.35120228649,37.8672507477,41.8390732737,2.41906090301,5.66097699085
614,2.48930230962,2.36586085632,37.8794508745,41.853364298,2.4310302126,5.68716930652
