,CM_M_CM_M_01_Breast,CM_M_CM_M_02_Breast,CR_M_CR_M_01_Breast,CR_M_CR_M_02_Breast,H_M_H_M_01_Breast,H_M_H_M_02_Breast
408,1.79911906913,1.7534722922,1.07780566026,2.42333739172,2.40602853186,2.18930620157
409,1.80295391337,1.75908272162,1.08175940627,2.42158880411,2.40913268365,2.19008212316
410,1.80494581373,1.76437142447,1.08227445849,2.42356296352,2.40965333445,2.19261270014
411,1.80486485741,1.76782491278,1.0822413068,2.42389298196,2.41030262241,2.19868860992
412,1.80422638825,1.76797544269,1.08594413421,2.42453108446,2.41178260049,2.19981568723
413,1.80253974037,1.76994460152,1.08686171469,2.42529496662,2.41409558452,2.20507322864
414,1.80190991388,1.77390749898,1.08467568781,2.42823819278,2.41454446296,2.20889690938
415,1.79793980126,1.77660508758,1.08271605179,2.43296318411,2.4192770529,2.20881111874
416,1.79505988387,1.77843888768,1.08465434771,2.43500114854,2.42312148121,2.21188712276
417,1.79346910738,1.77834773173,1.08636689346,2.4381704536,2.42410795104,2.20809180479
418,1.7920672676,1.78103674318,1.08656969688,2.44005995094,2.42979095524,2.2062473883
419,1.78962554763,1.77925324351,1.08875556573,2.44397214587,2.43536518057,2.20200494229
420,1.7861379519,1.77934438669,1.09032636507,2.44934960983,2.43837264172,2.19872925133
421,1.77904508727,1.7815377705,1.09136251001,2.44969252126,2.43793732275,2.19427982479
422,1.77275061817,1.77860341779,1.09477132193,2.45217768545,2.43553399294,2.19016525471
423,1.76281011766,1.77323135693,1.09622502573,2.45370389261,2.43241036104,2.1842888071
424,1.75912767019,1.76962005436,1.09886747309,2.45680315916,2.43192162607,2.17831923582
425,1.75469626355,1.77146013518,1.0991062926,2.45755702555,2.42992652587,2.17274298625
426,1.74773699234,1.77571799152,1.10145789044,2.45898555534,2.42805038935,2.17171550151
427,1.7438620148,1.77144991781,1.10406150222,2.45937114718,2.42385305163,2.16587737477
428,1.73570102971,1.76572762674,1.10503449579,2.45898412363,2.41994964372,2.1555404831
429,1.72906786782,1.76170748537,1.10567893402,2.45708901568,2.41030833316,2.14088035184
430,1.71982682936,1.75506045251,1.10515274035,2.4511478205,2.40563511313,2.13208018324
431,1.71007645537,1.75077049957,1.10493017758,2.44752710293,2.39665936897,2.12266832882
432,1.70263093286,1.74655951209,1.10441660075,2.44564966536,2.38680508308,2.10995870285
433,1.69181667714,1.74063728414,1.10365489492,2.44534098495,2.37541840946,2.09924268855
434,1.68551492317,1.73340851955,1.1051151931,2.4422788716,2.36514319042,2.08881677448
435,1.67104805478,1.72550317696,1.10700628077,2.43882639427,2.34971909228,2.07887132816
436,1.66234034687,1.71981098903,1.11078286799,2.43801378973,2.33405707634,2.06427578682
437,1.65383564025,1.71221851784,1.11410115606,2.43593043329,2.31987933381,2.04952163879
438,1.63875610174,1.70538900668,1.11279037118,2.43324266389,2.30445538026,2.03211293077
439,1.62614754623,1.69693346772,1.11221316458,2.43037520274,2.29374231279,2.01599646921
440,1.61206920312,1.68602583228,1.11474050321,2.42682039412,2.27626784879,1.99557496878
441,1.59666703772,1.68076813484,1.11569997591,2.4262617252,2.26292293818,1.9772395478
442,1.58471555492,1.67197849805,1.1172244724,2.42129673182,2.24665974057,1.96615879642
443,1.57259846026,1.66659404028,1.11528992038,2.41592256761,2.2310051097,1.95181517009
444,1.55879358316,1.66027321887,1.1130771953,2.40690408978,2.20771100459,1.93604352004
445,1.54393142307,1.65042977856,1.11110290176,2.39790981867,2.18908694226,1.91834049076
446,1.52473648983,1.64203013057,1.110556562,2.39457297578,2.17467693702,1.8976528101
447,1.50906444521,1.63351871859,1.10931730145,2.39181805676,2.15990880554,1.87710823261
448,1.50046753042,1.62183098887,1.10761708423,2.38267386118,2.13421869205,1.85717394775
449,1.48328478214,1.6106859767,1.10328427242,2.37306728162,2.11963401243,1.83569597142
450,1.46622220453,1.60029056131,1.1008430844,2.36393544468,2.10333558841,1.8171836535
451,1.44896693133,1.59511436893,1.09798661511,2.35206739133,2.08505293147,1.80211942686
452,1.4411671319,1.58557281625,1.09559539976,2.3441747014,2.06266956606,1.7806423692
453,1.4257287976,1.57067336599,1.09214173787,2.33742161924,2.03928927719,1.75821751895
454,1.41405971219,1.55586889182,1.08916308441,2.32967641327,2.01841721408,1.73630198326
455,1.40243575972,1.53890503557,1.08433019891,2.31945967858,1.99593560387,1.71512375308
456,1.38814554843,1.52921079683,1.07898721251,2.31037877709,1.97202803779,1.69685214642
457,1.3701479159,1.51807629776,1.07579176595,2.30235160675,1.94799740415,1.67591289768
458,1.35137994496,1.50671851328,1.07397762152,2.28680569103,1.92551921258,1.65396149568
459,1.33294206106,1.49261792219,1.07135395414,2.27373692785,1.90138974259,1.63304229404
460,1.31622624609,1.47976474884,1.06694909118,2.26472065052,1.87578912184,1.61344991835
461,1.29957033352,1.46724578424,1.06098314661,2.25314968004,1.84927065048,1.5955451517
462,1.28405764929,1.45605259843,1.05674185909,2.24174113287,1.82976630491,1.57247838678
463,1.26421821929,1.44303379653,1.05286185744,2.23125110523,1.8082202652,1.55407341932
464,1.24762149534,1.42289364663,1.04760414919,2.22062407461,1.78631197116,1.53408010169
465,1.22705056386,1.41056496631,1.04501318626,2.2082559152,1.76269338798,1.51169599943
466,1.20606697331,1.39855070497,1.04310905128,2.19511670072,1.73685762925,1.48884535276
467,1.17915462863,1.38121129733,1.04044294896,2.1843578887,1.71194181265,1.46900923229
