,CM_M_CM_M_01_BackBottom,CM_M_CM_M_02_BackBottom,CR_M_CR_M_01_BackBottom,CR_M_CR_M_02_BackBottom,H_M_H_M_01_BackBottom,H_M_H_M_02_BackBottom
361,1.82897980777,1.86564977042,0.413111401597,0.669260330621,0.677565419172,0.478898217089
362,1.8484066483,1.88714887676,0.407701079591,0.671193754594,0.685168100375,0.484319723031
363,1.87064674978,1.91616315438,0.405608216411,0.662970365738,0.69225546273,0.487664759543
364,1.87857600613,1.93434632761,0.406754641228,0.662091647031,0.699597273451,0.492804165936
365,1.90328919978,1.95599072248,0.403048511297,0.661168749729,0.707194626402,0.497748345635
366,1.92892179128,1.97490165004,0.402962586416,0.66190144544,0.714478999566,0.503666461999
367,1.94846144188,1.99381878698,0.399696172157,0.663902772187,0.724944738066,0.512131810968
368,1.9728005385,2.0209610107,0.406186499374,0.671783113839,0.744219952718,0.522949123406
369,1.99689010195,2.04016202467,0.412676824887,0.676617752768,0.758221482432,0.534302811525
370,2.03007944842,2.06556573412,0.419081944593,0.684960454347,0.77363643251,0.543985639286
371,2.06222481316,2.08952633393,0.426868906755,0.692994114862,0.786987644906,0.552506253073
372,2.08802242862,2.10865637058,0.437083574252,0.694907741706,0.797976620057,0.560693182442
373,2.12001998746,2.13192095419,0.440158217478,0.700416794826,0.809472068112,0.570412932357
374,2.14057264926,2.15590667964,0.442411394918,0.716632391831,0.824084347613,0.579944031444
375,2.16902907262,2.16559329622,0.448325315837,0.72653487667,0.839828108487,0.58981628862
376,2.18776413923,2.19052724162,0.451954537379,0.72730772863,0.854407355134,0.601027677457
377,2.21347397097,2.21098933895,0.458911735194,0.737923898109,0.866670505783,0.618756728188
378,2.23882773979,2.22042347798,0.464392401401,0.74217546538,0.881549163864,0.628573821542
379,2.26038981979,2.23406837437,0.470229029858,0.752028713461,0.896584649544,0.639331656617
380,2.27651280098,2.24322793506,0.476541285522,0.760596014918,0.908887143408,0.653339737419
381,2.29364745395,2.26128495072,0.480270972568,0.766774115271,0.921637911853,0.666065602453
382,2.31138611599,2.26860183186,0.483281406017,0.771480008087,0.933807595576,0.677842920776
383,2.33163475222,2.27550643196,0.489097268928,0.775929262029,0.944474979535,0.686219094838
384,2.34292907013,2.2945716111,0.49404994535,0.780373948118,0.955392126688,0.695291382737
385,2.36934409318,2.30758711713,0.498768741609,0.783700324307,0.967577681685,0.706152292405
386,2.38531264561,2.31159868552,0.503696239761,0.788049904396,0.983290986228,0.718330876864
387,2.39898459021,2.33307002634,0.509312763124,0.7979528298,0.995606108348,0.729299154359
388,2.4146613224,2.35381022795,0.513697694373,0.805224710232,1.00912485252,0.740032016899
389,2.42687104133,2.37175860333,0.518925646302,0.812441473877,1.01799538473,0.754736128441
390,2.44361486067,2.37844724518,0.526568543643,0.818814067014,1.03080181127,0.769900566164
391,2.45523999196,2.39365894954,0.528575834656,0.823072516627,1.04172697282,0.780948703339
392,2.47370060603,2.40659876528,0.530471375136,0.827755802467,1.05172602953,0.789854947138
393,2.48259865784,2.41233915601,0.537413325184,0.829993127595,1.06186190138,0.80241429022
394,2.49948639729,2.42737199028,0.542785475896,0.832631139639,1.07382553458,0.813706221022
395,2.5215282606,2.43497553716,0.548801129737,0.833498545096,1.08430513123,0.825088693677
396,2.54521175752,2.45149994485,0.556003501766,0.83583522438,1.09518236742,0.838201101664
397,2.55583526903,2.46421143912,0.562956661085,0.840034882485,1.10778477964,0.850372515691
398,2.56731720705,2.47626724119,0.569250638592,0.849492949682,1.1189619713,0.860864215534
399,2.58444000601,2.48514563268,0.572079592051,0.855442157497,1.12736807529,0.870388216789
400,2.60730719182,2.50194085724,0.573515144519,0.858061207738,1.13603805145,0.881689982986
401,2.62260374949,2.51048810755,0.580021391366,0.864051775067,1.14131275883,0.891493710401
402,2.64816864867,2.52060804131,0.581721904541,0.871681735706,1.14496970983,0.900863867423
403,2.66865092223,2.54354794678,0.588203869748,0.87680303921,1.15078524572,0.911828044215
404,2.69345701169,2.5537949174,0.589900752503,0.88055955022,1.15845619981,0.921594543301
405,2.71575781214,2.56746555648,0.594564873571,0.883962902427,1.16881475373,0.926496067904
406,2.73159974791,2.58069416208,0.600155775157,0.887411131097,1.17649051405,0.935428978867
407,2.74931963095,2.59822798727,0.606997456729,0.889987208044,1.17996416941,0.945837857064
408,2.77644894558,2.61274801638,0.612622564037,0.893026674306,1.18566016434,0.956165370573
409,2.80441457177,2.63414747887,0.618291519198,0.895638105409,1.19808956335,0.965459911787
410,2.83499501238,2.65648388679,0.625529768585,0.89739656974,1.20674723762,0.972124212146
411,2.85998318628,2.66569122824,0.628268249239,0.898316503192,1.21319082351,0.981549583519
412,2.88313964157,2.67748313832,0.631101110782,0.896111685832,1.21969784328,0.988259183858
413,2.91346195153,2.69571692289,0.635498153703,0.899915783599,1.21993963758,0.994761485888
414,2.94381646668,2.71470353177,0.640449692625,0.8987602656,1.22609018506,1.00166512781
415,2.97503764792,2.72882176049,0.643595937208,0.897240998486,1.23067715261,1.00774927718
416,2.9978601194,2.73956505136,0.649189315073,0.901000903645,1.23588694113,1.01552172907
417,3.01582283529,2.75211668802,0.651551603371,0.90766675701,1.24432233724,1.02224490077
418,3.04283021486,2.76017866353,0.65217142585,0.912084759155,1.24870176055,1.02910537143
419,3.06687792096,2.77388429697,0.658330092961,0.914170879769,1.25294234718,1.03858054499
420,3.11119819328,2.78806001282,0.659944263022,0.915397773765,1.26007481322,1.0451304947
421,3.14684166082,2.80953079057,0.663534481796,0.915657568945,1.26663798921,1.05260913456
422,3.1653760282,2.84727422461,0.667054911531,0.914201684502,1.2717395323,1.05987300901
423,3.18987308276,2.8713149569,0.671487310723,0.91555640188,1.27541219524,1.06212494306
424,3.22677766102,2.89386757404,0.676076564381,0.918718428517,1.28237476872,1.06550340984
425,3.24855210893,2.92352637059,0.678723246711,0.92051726693,1.28397986144,1.0695246383
426,3.29742060265,2.95077107831,0.681380695103,0.919546599427,1.28587438181,1.0739741419
427,3.34921820619,2.97995467087,0.68540476275,0.918540998966,1.28608054422,1.08011598256
428,3.39477084542,3.00293146661,0.687654745929,0.918858682995,1.28603016483,1.08465823228
429,3.45221159032,3.0251694822,0.69128764141,0.920684036928,1.28809229785,1.08958581538
430,3.492211232,3.04260023593,0.694478601601,0.919981686783,1.29333834436,1.09496701414
431,3.53360588035,3.07521354355,0.695647017822,0.920750160434,1.29620924147,1.10175209083
432,3.56834160011,3.11035041661,0.697477016105,0.922504573284,1.30193038982,1.10471649016
433,3.60844592986,3.14288071805,0.698985264873,0.924022377639,1.3049756744,1.10878582594
434,3.63890103587,3.17694102642,0.701008071257,0.924182506394,1.3106733777,1.11171679511
435,3.69662806983,3.1978591051,0.701574378777,0.923346675712,1.31686865193,1.1152711198
436,3.75277449336,3.23613153768,0.70213033099,0.924574657069,1.32321387576,1.11589386821
437,3.83507078812,3.25474973437,0.701422147889,0.925962333397,1.32728374745,1.12022545274
438,3.88763390913,3.29777306283,0.702441880087,0.926192434833,1.33037344611,1.12103188452
439,3.93416843094,3.32611150893,0.705937241282,0.924612603975,1.33461915041,1.12668868182
440,3.97743868088,3.35948953606,0.707483396153,0.925778013258,1.33996380387,1.13369490047
441,4.01168114438,3.38279363015,0.710225479316,0.928878918702,1.34347557814,1.14030301218
442,4.0572239426,3.40892860552,0.711135045338,0.931543856005,1.34611505151,1.14783196801
443,4.09641412315,3.45307745798,0.711908250344,0.933336346007,1.35013727026,1.15119639811
444,4.14581599235,3.48401458925,0.712309118048,0.933312524522,1.35371478462,1.15489551802
445,4.19676096406,3.51963284648,0.714783881526,0.936297569132,1.35922283192,1.16032214648
